interaction_type,primary_metric,related_metrics,relationship_description,mathematical_formula,business_validation,validation_sql,relationship_strength,business_impact,response_id,dashboard_id,related_metrics_count,related_metrics_text
filter_impact,total_acquisitions_movements,"['fy_year', 'table_nm', 'publication_type', 'publication_group', 'subscription_type', 'source_channel', 'business_type']","The 'Total Acquisitions/Movements' metric is directly filtered by specific values of several dimensions, narrowing down the scope of the count.",COUNT(1) WHERE [dimension_filter_conditions],"Ensures that the acquisition count is specific to Digital Subscriptions for The Australian and Prestige mastheads, from identified B2C sources, for FY2025.","SELECT COUNT(1) FROM `ncau-data-newsquery-prd.asl_finance_derived.acquisitions_cancellations_movements` WHERE fy_year = 2025 AND table_nm != 'op' AND (CASE WHEN (masthead = 'TA') THEN 'The Australian' WHEN (masthead IN ('CM', 'DT', 'HS', 'AA')) THEN 'Metro' WHEN (masthead IN ('CP', 'GA', 'GC', 'NT', 'TM', 'TB', 'TC')) THEN 'Regionals' WHEN (masthead = 'WT') THEN 'Other Publications' WHEN (masthead IN ('SC', 'CS', 'TS', 'AP', 'RN', 'PU')) THEN 'Deep Niche Publications' WHEN (masthead IS NULL) THEN 'check' ELSE 'Exclude' END) != 'Exclude' AND (CASE WHEN (masthead IN ('CM', 'DT', 'HS', 'AA', 'CP', 'GA', 'GC', 'NT', 'TM', 'TB', 'TC', 'WT', 'CS', 'AP', 'SC')) THEN 'States and Community' WHEN (masthead = 'TA') THEN 'The Australian and Prestige' WHEN (masthead IN ('PU', 'RN')) THEN 'Commercial Content' WHEN (masthead IN ('TS')) THEN 'Free & Lifestyle' ELSE 'Exclude' END) = 'The Australian and Prestige' AND (CASE WHEN (CONCAT(SAFE_CAST(delivery_medium_type AS STRING),' ',SAFE_CAST(subscriber_has_email_flag AS STRING)) IN ('Digital Y', 'Digital N', 'Bundle Y', 'Not Available Y')) THEN 'Digital Subscriptions' ELSE 'Print Subscriptions' END) = 'Digital Subscriptions' AND (CASE WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_AB') > 0) THEN 'Above the Fold' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_BB') > 0) THEN 'Blackbook' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_CF') > 0) THEN 'Community Form' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_CS') > 0) THEN 'Closing Speed' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_FA') > 0) THEN 'Free Articles' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_FF') > 0) THEN 'Form Finder' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_NA') > 0) THEN 'News Articles' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_PC') > 0) THEN 'True Crime Aus' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_PE') > 0) THEN 'Punters Edge' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_SL') > 0) THEN 'Shortlist' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_SS') > 0) THEN 'Setting Speed' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_TE') > 0) THEN 'Tippers Edge' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_TH') > 0) THEN 'Todays Headlines' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_TO') > 0) THEN 'The Oz' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), '_WS') > 0) THEN 'Why Subscribe' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 4), 'PRED') > 0) THEN 'Predictor' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'AMP') > 0) THEN 'Google AMP' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'FBK') > 0) THEN 'Facebook' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'FMB') > 0) THEN 'Facebook Messenger Bot' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'GGL') > 0) THEN 'Google' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'GGN') > 0) THEN 'Google News' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'INS') > 0) THEN 'Instagram' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'LIN') > 0) THEN 'Linked In' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'NEW') > 0) THEN 'news.com.au' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'NWL') > 0) THEN 'Newsletter' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'POD') > 0) THEN 'Podcasts' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'POR') > 0) THEN 'Newsletter Sports' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'RED') > 0) THEN 'Reddit' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'SCP') > 0) THEN 'Supercoach Plus' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'SEC') > 0) THEN 'Sectionals' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'TCA') > 0) THEN 'True Crime Aus' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'TMP') > 0) THEN 'Tips Mrket Place' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'TWA') > 0) THEN 'The Weekend Aus' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'TWT') > 0) THEN 'Twitter' WHEN (STRPOS(SAFE.RIGHT(sold_in_source_code, 3), 'WID') > 0) THEN 'Widget' WHEN (STRPOS(sold_in_source_code, '_FBK') > 0) THEN 'Facebook' WHEN (STRPOS(sold_in_source_code, '_GGL') > 0) THEN 'Google' WHEN (STRPOS(sold_in_source_code, 'INS') > 0) THEN 'Instagram' WHEN (STRPOS(sold_in_source_code, '_LIN') > 0) THEN 'Linked In' WHEN (STRPOS(sold_in_source_code, '_RED') > 0) THEN 'Reddit' WHEN (STRPOS(sold_in_source_code, '_TWT') > 0) THEN 'Twitter' ELSE NULL END) IS NOT NULL AND (CASE WHEN (classification_level_2 IN ('Consumer', 'Gift Receiver')) THEN 'B2C' WHEN (classification_level_2 IN ('Campus', 'Corporate', 'Corporate excluding IP', 'Corporate IP', 'IP Access', 'SMB')) THEN 'B2B' ELSE 'Others' END) IN ('B2C', '') LIMIT 100;",strong,high,30,4d22b4c2-4bb3-49db-a0c1-4d46d4fba101,7,"fy_year, table_nm, publication_type, publication_group, subscription_type, source_channel, business_type"
filter_impact,current_fy_tubi_performance_programmatic_revenue_total,"['pmp_current_fy_revenue_total', 'non_guaranteed_current_fy_revenue_total', 'guaranteed_current_fy_revenue_total']","The 'current_fy_tubi_performance_programmatic_revenue_total' represents the total revenue for specific categories in the current FY. The PMP, Non-Guaranteed, and Guaranteed current FY revenue totals are subsets of this total, filtered by their respective 'cost_model_type'.",current_fy_tubi_performance_programmatic_revenue_total = SUM(pmp_current_fy_revenue_total + non_guaranteed_current_fy_revenue_total + guaranteed_current_fy_revenue_total + other_cost_model_types_revenue),Ensures that the sum of revenue by cost model type for the specified categories equals the overall total for those categories.,"SELECT SUM(pmp_current_fy_revenue_total) + SUM(non_guaranteed_current_fy_revenue_total) + SUM(guaranteed_current_fy_revenue_total) AS sum_of_cost_model_types, SUM(current_fy_tubi_performance_programmatic_revenue_total) AS overall_total FROM (/* primary_analysis_sql here */) WHERE financial_month IS NOT NULL;",strong,high,31,5491badf-5ec0-4b4f-a427-b12a3a3395dd,3,"pmp_current_fy_revenue_total, non_guaranteed_current_fy_revenue_total, guaranteed_current_fy_revenue_total"
filter_impact,current_fy_tubi_performance_programmatic_revenue_total,['current_fy_past_dashboard_date_tubi_performance_programmatic_revenue_total'],"The 'past dashboard date' metrics are a subset of their 'current FY' counterparts, specifically filtered to include only data reported before the hardcoded dashboard snapshot date (18/06/2025).",current_fy_past_dashboard_date_tubi_performance_programmatic_revenue_total <= current_fy_tubi_performance_programmatic_revenue_total,Verifies that the 'past dashboard date' metrics accurately reflect a historical snapshot of the 'current FY' metrics.,"SELECT SUM(current_fy_past_dashboard_date_tubi_performance_programmatic_revenue_total) AS past_dashboard_total, SUM(current_fy_tubi_performance_programmatic_revenue_total) AS current_fy_total FROM (/* primary_analysis_sql here */) WHERE financial_month IS NOT NULL;",strong,high,31,5491badf-5ec0-4b4f-a427-b12a3a3395dd,1,current_fy_past_dashboard_date_tubi_performance_programmatic_revenue_total
filter_impact,tubi_current_fy_revenue_total,['tubi_current_fy_past_dashboard_date_revenue_total'],"The 'tubi_current_fy_past_dashboard_date_revenue_total' is a subset of 'tubi_current_fy_revenue_total', filtered by the reporting date being before the dashboard snapshot date.",tubi_current_fy_past_dashboard_date_revenue_total <= tubi_current_fy_revenue_total,Confirms the correct application of the historical date filter for Tubi revenue.,"SELECT SUM(tubi_current_fy_past_dashboard_date_revenue_total) AS tubi_past_dashboard, SUM(tubi_current_fy_revenue_total) AS tubi_current_fy FROM (/* primary_analysis_sql here */) WHERE financial_month IS NOT NULL;",strong,medium,31,5491badf-5ec0-4b4f-a427-b12a3a3395dd,1,tubi_current_fy_past_dashboard_date_revenue_total
filter_impact,performance_current_fy_revenue_total,['performance_current_fy_past_dashboard_date_revenue_total'],"The 'performance_current_fy_past_dashboard_date_revenue_total' is a subset of 'performance_current_fy_revenue_total', filtered by the reporting date being before the dashboard snapshot date.",performance_current_fy_past_dashboard_date_revenue_total <= performance_current_fy_revenue_total,Confirms the correct application of the historical date filter for Performance revenue.,"SELECT SUM(performance_current_fy_past_dashboard_date_revenue_total) AS perf_past_dashboard, SUM(performance_current_fy_revenue_total) AS perf_current_fy FROM (/* primary_analysis_sql here */) WHERE financial_month IS NOT NULL;",strong,medium,31,5491badf-5ec0-4b4f-a427-b12a3a3395dd,1,performance_current_fy_past_dashboard_date_revenue_total
dependency,current_fy_gross_revenue,"['gross_revenue_amount', 'relative_fy_year_offset']","Current FY Gross Revenue is a conditional sum of Gross Revenue Amount, filtered by relative_fy_year_offset = 0.","SUM(IF(relative_fy_year_offset = 0, gross_revenue_amount, 0))",Ensures that only revenue from the current fiscal year contributes to this metric.,"SELECT SUM(CASE WHEN relative_fy_year_offset = 0 THEN gross_revenue_amount ELSE 0 END) AS current_fy_gross_revenue_check FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` WHERE relative_fy_year_offset IN (-1, 0, 1) AND UPPER(IFNULL(revenue_transaction_status, 'XXX')) IN ('BILLED', 'BOOKED') LIMIT 100",strong,high,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,2,"gross_revenue_amount, relative_fy_year_offset"
dependency,current_fy_pipeline,"['pipeline_amount', 'relative_fy_year_offset']","Current FY Pipeline is a conditional sum of Pipeline Amount, filtered by relative_fy_year_offset = 0.","SUM(IF(relative_fy_year_offset = 0, pipeline, 0))",Ensures that only pipeline from the current fiscal year contributes to this metric.,"SELECT SUM(CASE WHEN relative_fy_year_offset = 0 THEN pipeline ELSE 0 END) AS current_fy_pipeline_check FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` WHERE relative_fy_year_offset IN (-1, 0, 1) AND UPPER(IFNULL(revenue_transaction_status, 'XXX')) IN ('BILLED', 'BOOKED') LIMIT 100",strong,high,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,2,"pipeline_amount, relative_fy_year_offset"
dependency,is_digital_other_sales_segment_flag,['sales_segment_l_2_name_sync'],Flag is true if sales_segment_l_2_name_sync is 'Digital Other'.,MAX(sales_segment_l_2_name_sync = 'Digital Other'),Identifies records belonging to the 'Digital Other' sales segment for specific analysis.,SELECT MAX(sales_segment_l_2_name_sync = 'Digital Other') AS is_digital_other_check FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` WHERE sales_segment_l_2_name_sync = 'Digital Other' LIMIT 1,strong,medium,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,1,sales_segment_l_2_name_sync
dependency,revenue_type_or_xtend,"['xtend_flag', 'revenue_type']",Derives a unified revenue type based on xtend_flag.,CASE WHEN xtend_flag = 'Y' THEN 'XTEND' ELSE revenue_type END,"Provides a consolidated view of revenue types, highlighting XTEND revenue.",SELECT DISTINCT CASE WHEN xtend_flag = 'Y' THEN 'XTEND' ELSE revenue_type END AS revenue_type_or_xtend_check FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` LIMIT 100,strong,medium,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,2,"xtend_flag, revenue_type"
dependency,gsd_name,"['current_portfolio_group_owner_sync', 'v_user_dim']","GSD name is looked up from a user dimension table based on the portfolio owner, defaulting to 'VACANT'.","IFNULL(GSD_JOIN.full_name, 'VACANT')","Ensures GSD names are always present for reporting, even if the lookup fails.","WITH SFCE_USER AS (SELECT UPPER(network_user_name) AS login_name, UPPER(user_name) AS full_name FROM `ncau-data-newsquery-prd`.prstn_advertising_views.v_user_dim WHERE dw_source_system_code = 'SFCE' QUALIFY ROW_NUMBER() OVER (PARTITION BY UPPER(network_user_name)) = 1) SELECT T1.current_portfolio_group_owner_sync, IFNULL(T2.full_name, 'VACANT') AS gsd_name_check FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` AS T1 LEFT JOIN SFCE_USER AS T2 ON UPPER(T1.current_portfolio_group_owner_sync) = T2.login_name LIMIT 100",strong,medium,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,2,"current_portfolio_group_owner_sync, v_user_dim"
filter_impact,gross_revenue_amount,"['pipeline_amount', 'current_fy_gross_revenue', 'current_fy_pipeline']","All revenue and pipeline metrics are filtered by specific fiscal years, transaction statuses, style names, publishing divisions, and publication names.",N/A,"Ensures that only relevant and valid revenue data is included in the analysis, excluding certain types of transactions or publications.","SELECT COUNT(*) AS total_records, SUM(CASE WHEN relative_fy_year_offset IN (-1, 0, 1) THEN 1 ELSE 0 END) AS records_in_fy_range, SUM(CASE WHEN UPPER(IFNULL(revenue_transaction_status, 'XXX')) IN ('BILLED', 'BOOKED') THEN 1 ELSE 0 END) AS records_billed_booked FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client_weekly` LIMIT 1",strong,high,32,8956e94b-f6d1-46a3-9c7f-87a91fbe98b5,3,"pipeline_amount, current_fy_gross_revenue, current_fy_pipeline"
dependency,total_product_revenue_exclude_lod,"['margin_level_dimension', 'selected_category_dimension']",Total Product Revenue (Exclude LOD) is aggregated by Margin Level and a dynamically selected category/product dimension.,"SUM(Product_Revenue) GROUP BY Margin_Level, Selected_Category_Dimension",This relationship allows analysis of revenue performance across different margin tiers and product groupings.,"SELECT Margin_Level, selected_category_dimension, SUM(total_product_revenue_exclude_lod) FROM primary_analysis_sql GROUP BY 1,2",strong,high,33,6de90f2a-b3f3-46fe-a4fe-13474b2d6618,2,"margin_level_dimension, selected_category_dimension"
dependency,total_merged_product_revenue_exclude_lod,"['margin_level_dimension', 'selected_category_dimension']",Total Merged Product Revenue (Exclude LOD) is aggregated by Margin Level and a dynamically selected category/product dimension.,"SUM(Product_Revenue_Merged_OneRow) GROUP BY Margin_Level, Selected_Category_Dimension","Similar to standard revenue, but for a 'merged' revenue stream, allowing comparison and specific analysis of consolidated revenue figures.","SELECT Margin_Level, selected_category_dimension, SUM(total_merged_product_revenue_exclude_lod) FROM primary_analysis_sql GROUP BY 1,2",strong,medium,33,6de90f2a-b3f3-46fe-a4fe-13474b2d6618,2,"margin_level_dimension, selected_category_dimension"
filter_impact,total_pacman_product_revenue,['fiscal_year_dimension'],"Total PACMAN Product Revenue is strictly filtered to Fiscal Year 2025, limiting its scope to a specific period.",SUM(Product_Revenue) WHERE Fiscal_Year = 2025,"This filter ensures that the PACMAN revenue metric is always reported for the specified fiscal year, which is critical for period-specific financial tracking.",SELECT SUM(total_pacman_product_revenue) FROM primary_analysis_sql WHERE fiscal_year = 2025,strong,high,33,6de90f2a-b3f3-46fe-a4fe-13474b2d6618,1,fiscal_year_dimension
dependency,total_fiscal_year_volume_pacman,"['product_l3_dimension', 'fiscal_year_dimension']",Total Fiscal Year Volume (PACMAN) is aggregated by Product Level 3 and Fiscal Year. The calculation itself (SUM of Fiscal_Year) is unusual and may indicate a misinterpretation or proxy for record count.,"SUM(Fiscal_Year) GROUP BY Product_L3, Fiscal_Year","If interpreted as a proxy for record count, this relationship helps understand the volume of data points or transactions associated with each product level 3 within a given fiscal year.","SELECT product_l3, fiscal_year, SUM(total_fiscal_year_volume_pacman) FROM primary_analysis_sql GROUP BY 1,2",medium,low,33,6de90f2a-b3f3-46fe-a4fe-13474b2d6618,2,"product_l3_dimension, fiscal_year_dimension"
hierarchical,product_l3_dimension,"['product_l1_dimension', 'product_l2_dimension', 'product_l4_dimension', 'product_name_dimension', 'selected_category_dimension']","Product_L3 is part of a broader product hierarchy (L1, L2, L3, L4, Product_Name, Category). The 'selected_category_dimension' can dynamically represent any of these levels.",N/A (hierarchical relationship),Understanding the product hierarchy is crucial for granular analysis and roll-up reporting of financial metrics.,"SELECT DISTINCT Product_L1, Product_L2, Product_L3, Product_L4, Product_Name FROM `ncau-data-newsquery-prd.sbx_fda_corefin.dv_exclude_product_l3_and_l4` LIMIT 100",strong,high,33,6de90f2a-b3f3-46fe-a4fe-13474b2d6618,5,"product_l1_dimension, product_l2_dimension, product_l4_dimension, product_name_dimension, selected_category_dimension"
filter_impact,sales_segment_l_2_name_sync_dimension,"['revenue_transaction_status', 'source_publishing_division', 'fin_adtype_name']","The distinct values of 'Sales Segment (L2) Name' are directly filtered by specific 'Revenue Transaction Status', 'Source Publishing Division' exclusions, and a predefined list of 'Financial Ad Type Names'.",N/A,Ensures that sales segment analysis focuses only on confirmed revenue from specific ad types and excludes certain publishing divisions.,"SELECT COUNT(DISTINCT sales_segment_l_2_name_sync) FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client` WHERE revenue_transaction_status IN ('Booked', 'Billed') AND (source_publishing_division != 'Medium Rare Content Agency' OR source_publishing_division IS NULL) AND fin_adtype_name IN ('Audio (Targeted)', 'Audio (Non-Targeted)', 'Events (Non-Targeted)', 'Events (Targeted)', 'Rich Media (Non-Targeted)', 'Rich Media (Targeted)', 'Social Display (Targeted)', 'Social Display (Non-Targeted)', 'Standard Display (Targeted)', 'Standard Display (Non-Targeted)', 'TTIV (Targeted)', 'TTIV (Non-Targeted)');",strong,high,34,f65a9149-93b4-4aa9-aef6-d12002853222,3,"revenue_transaction_status, source_publishing_division, fin_adtype_name"
filter_impact,booking_number_dimension,"['fin_adtype_name', 'financial_year']",The distinct values of 'Booking Number' are filtered by a specific set of 'Financial Ad Type Names' and 'Financial Years'.,N/A,Ensures that booking number analysis is constrained to specific ad content types and relevant financial periods.,"SELECT COUNT(DISTINCT booking_number) FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client` WHERE fin_adtype_name IN ('Content Discovery (Non-Targeted)', 'Content Discovery (Targeted)', 'Native (Non-Targeted)', 'Native (Targeted)') AND financial_year IN ('2026', '2025');",strong,high,34,f65a9149-93b4-4aa9-aef6-d12002853222,2,"fin_adtype_name, financial_year"
filter_impact,adsize_name_dimension,"['revenue_transaction_status', 'source_publishing_division', 'fin_adtype_name', 'financial_year']","The distinct values of 'Ad Size Name' are filtered by 'Revenue Transaction Status', 'Source Publishing Division' exclusions, a specific list of 'Financial Ad Type Names', and a particular 'Financial Year'.",N/A,"Ensures that ad size analysis is focused on confirmed revenue, excluding certain divisions, for specific ad types and a particular financial year.","SELECT COUNT(DISTINCT adsize_name) FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client` WHERE revenue_transaction_status IN ('Booked', 'Billed') AND (source_publishing_division != 'Medium Rare Content Agency' OR source_publishing_division IS NULL) AND fin_adtype_name IN ('Audio (Non-Targeted)', 'Audio (Targeted)', 'Events (Non-Targeted)', 'Native (Non-Targeted)', 'Native (Targeted)', 'Rich Media (Non-Targeted)', 'Rich Media (Targeted)', 'Social Display (Non-Targeted)', 'Social Display (Targeted)', 'Standard Display (Non-Targeted)', 'Standard Display (Targeted)', 'TTIV (Targeted)', 'TTIV (Non-Targeted)') AND financial_year IN ('2025');",strong,high,34,f65a9149-93b4-4aa9-aef6-d12002853222,4,"revenue_transaction_status, source_publishing_division, fin_adtype_name, financial_year"
mathematical_relationship,total_gross_revenue_ex_adj,"['total_gross_revenue_amount', 'total_adjustment_amount']",Gross Revenue Excl. Adjustment is typically Gross Revenue Amount minus Adjustment Amount. This relationship is implied by the naming conventions and common accounting practices.,total_gross_revenue_ex_adj = total_gross_revenue_amount - total_adjustment_amount,"Ensures that the calculation of revenue excluding adjustments is consistent with the raw gross revenue and the adjustments made, providing a clear audit trail for revenue figures.","SELECT
  SUM(gross_revenue_ex_adj_amount) AS sum_gross_revenue_ex_adj,
  SUM(gross_revenue_amount) - SUM(adjustment_amount) AS calculated_gross_revenue_ex_adj,
  CASE WHEN SUM(gross_revenue_ex_adj_amount) = (SUM(gross_revenue_amount) - SUM(adjustment_amount)) THEN 'PASS' ELSE 'FAIL' END AS validation_status
FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client`
WHERE revenue_transaction_status IN ('Booked', 'Billed')
  AND financial_year = '2025'
  AND SAFE_CAST(financial_month AS FLOAT64) = 10.000000
LIMIT 1;",strong,high,35,a17622e2-ad43-49cc-b3c5-19c95036fd14,2,"total_gross_revenue_amount, total_adjustment_amount"
filter_impact,total_rebate_3_amount,"['total_gross_revenue_ex_adj', 'total_gross_revenue_amount']","The 'rebate_3_amount != 0.000000' filter specifically impacts the calculation of Total Rebate 3 Amount, potentially excluding transactions where the rebate was explicitly zero, even if valid. This filter is present in two of the three queries.",N/A,Understanding if zero-value rebates should be included or excluded is critical for accurate rebate reporting and net revenue calculations. This filter might lead to undercounting total rebate volume if zero-value rebates are meaningful.,"SELECT
  COUNT(*) AS total_records,
  SUM(CASE WHEN rebate_3_amount != 0.000000 THEN 1 ELSE 0 END) AS records_with_non_zero_rebate,
  SUM(CASE WHEN rebate_3_amount = 0.000000 THEN 1 ELSE 0 END) AS records_with_zero_rebate
FROM `ncau-data-newsquery-prd.asl_advertising.v_adsales_revenue_client`
WHERE revenue_transaction_status IN ('Booked', 'Billed')
  AND financial_year = '2025'
  AND SAFE_CAST(financial_month AS FLOAT64) = 10.000000
LIMIT 1;",medium,medium,35,a17622e2-ad43-49cc-b3c5-19c95036fd14,2,"total_gross_revenue_ex_adj, total_gross_revenue_amount"
mathematical_relationship,current_year_gross_revenue,"['prior_year_gross_revenue', 'prior_year_gross_revenue_ytd_or_full']",These metrics are typically used together for year-over-year (YoY) growth analysis. Current year revenue is compared against prior year full revenue or prior year YTD revenue.,YoY_Growth_Full = (current_year_gross_revenue - prior_year_gross_revenue) / prior_year_gross_revenue; YoY_Growth_YTD = (current_year_gross_revenue_YTD - prior_year_gross_revenue_ytd_or_full) / prior_year_gross_revenue_ytd_or_full,Ensures accurate assessment of business performance trends over time.,"SELECT
  SUM(CASE WHEN relative_fy_year_offset = 0 THEN gross_revenue_amount ELSE 0 END) AS current_year_revenue,
  SUM(CASE WHEN relative_fy_year_offset = -1 THEN gross_revenue_amount ELSE 0 END) AS prior_year_revenue,
  (SUM(CASE WHEN relative_fy_year_offset = 0 THEN gross_revenue_amount ELSE 0 END) - SUM(CASE WHEN relative_fy_year_offset = -1 THEN gross_revenue_amount ELSE 0 END)) / NULLIF(SUM(CASE WHEN relative_fy_year_offset = -1 THEN gross_revenue_amount ELSE 0 END), 0) AS yoy_growth_percentage
FROM
  `ncau-data-newsquery-prd.sbx_dcp.ia`
WHERE
  (revenue_group_subtype != 'PROGRAMMATIC EXCHANGE' OR revenue_group_subtype IS NULL)
  AND booking_line_created_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 2 YEAR);",strong,high,36,fed70b12-c274-4cde-9920-592ca4c4dab0,2,"prior_year_gross_revenue, prior_year_gross_revenue_ytd_or_full"
filter_impact,gross_amount_difference,['is_current_week_filter'],The `gross_amount_difference` metric is filtered to exclude data from the 'current week' as defined by `is_current_week_filter`.,N/A,"Ensures that revenue movement analysis is based on complete weekly data, avoiding partial week fluctuations.","SELECT
  SUM(CASE WHEN (movement_financial_week = min_week) THEN GROSS_AMOUNT_DIFF ELSE 0 END) AS current_week_diff,
  SUM(CASE WHEN (movement_financial_week != min_week) THEN GROSS_AMOUNT_DIFF ELSE 0 END) AS non_current_week_diff,
  SUM(GROSS_AMOUNT_DIFF) AS total_diff
FROM
  `ncau-data-newsquery-prd.asl_finance_derived.revenue_movement`
WHERE
  movement_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY);",strong,medium,36,fed70b12-c274-4cde-9920-592ca4c4dab0,1,is_current_week_filter
hierarchical,agency_parent,['account_number'],"Account numbers are typically nested under agency parents, forming a hierarchical relationship.",N/A,Allows for drill-down analysis from overall agency performance to individual account performance.,"SELECT
  agency_parent,
  COUNT(DISTINCT account_number) AS distinct_accounts
FROM
  `ncau-data-newsquery-prd.asl_finance_derived.revenue_movement`
GROUP BY
  agency_parent
HAVING
  COUNT(DISTINCT account_number) > 1
LIMIT 10;",strong,high,36,fed70b12-c274-4cde-9920-592ca4c4dab0,1,account_number
mathematical_relationship,current_fy_gross_revenue_k_measure,['current_fy_gross_revenue_measure'],Current FY Gross Revenue ('000s) is derived by dividing Current FY Gross Revenue by 1000.,current_fy_gross_revenue_k_measure = current_fy_gross_revenue_measure / 1000,Ensures large revenue figures are presented in a more readable format (thousands).,SELECT SUM(current_fy_gross_revenue_k_measure * 1000) = SUM(current_fy_gross_revenue_measure) FROM calculated_metrics WHERE is_current_fy;,strong,medium,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,1,current_fy_gross_revenue_measure
mathematical_relationship,previous_fy_gross_revenue_k_measure,['previous_fy_gross_revenue_measure'],Previous FY Gross Revenue ('000s) is derived by dividing Previous FY Gross Revenue by 1000.,previous_fy_gross_revenue_k_measure = previous_fy_gross_revenue_measure / 1000,Ensures large revenue figures are presented in a more readable format (thousands) for year-over-year comparison.,SELECT SUM(previous_fy_gross_revenue_k_measure * 1000) = SUM(previous_fy_gross_revenue_measure) FROM calculated_metrics WHERE is_previous_fy;,strong,medium,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,1,previous_fy_gross_revenue_measure
mathematical_relationship,final_revenue_metric_k_measure,['final_revenue_metric_raw_measure'],Final Revenue Metric ('000s) is derived by dividing Final Revenue Metric (Raw) by 1000.,final_revenue_metric_k_measure = final_revenue_metric_raw_measure / 1000,Ensures the specific final revenue figure is presented in a more readable format (thousands).,SELECT SUM(final_revenue_metric_k_measure * 1000) = SUM(final_revenue_metric_raw_measure) FROM calculated_metrics;,strong,medium,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,1,final_revenue_metric_raw_measure
