record_id,dashboard_id,response_id,record_type,dashboard_name,business_domain,complexity_score,consolidation_score,date_grain,data_grain,primary_data_sources,date_range_detected,total_metrics_count,kpi_metrics_count,final_output_metrics_count,hardcoded_dates_count,hardcoded_values_count,governance_issues_count,metric_interactions_count,dashboard_description,metrics_summary,governance_summary,full_context,metric_id,metric_name,metric_type,calculation_type,is_kpi,is_final_output,business_criticality,metric_category,business_description,sql_logic,depends_on_metrics_count,data_sources_count
b9dfd2f4-92fa-4f81-a5b1-17de880470f9_cost_model_type_filter,b9dfd2f4-92fa-4f81-a5b1-17de880470f9,35,metric,Contra Report,finance|advertising|sales,,,,,,,,,,,,1,,Cost Model Type Filter is a filter metric using conditional calculation. measuring Excludes revenue from 'Guaranteed' cost model type and 'Exchange' revenue group name combinations.. from the Contra Report dashboard.,Excludes revenue from 'Guaranteed' cost model type and 'Exchange' revenue group name combinations.,Hardcoded cost model type and revenue group name.,individual_metric,cost_model_type_filter,Cost Model Type Filter,filter,conditional,False,False,high,other,Excludes revenue from 'Guaranteed' cost model type and 'Exchange' revenue group name combinations.,NOT(cost_model_type = 'Guaranteed' AND revenue_group_name = 'Exchange'),0.0,1.0
b9dfd2f4-92fa-4f81-a5b1-17de880470f9_style_name_filter,b9dfd2f4-92fa-4f81-a5b1-17de880470f9,35,metric,Contra Report,finance|advertising|sales,,,,,,,,,,,,1,,Style Name Exclusion Filter is a filter metric using conditional calculation. measuring Excludes revenue transactions where the style name is 'ROP COMPOSITE'.. from the Contra Report dashboard.,Excludes revenue transactions where the style name is 'ROP COMPOSITE'.,Hardcoded style name and default 'XXX'.,individual_metric,style_name_filter,Style Name Exclusion Filter,filter,conditional,False,False,medium,other,Excludes revenue transactions where the style name is 'ROP COMPOSITE'.,"UPPER(IFNULL(style_name, 'XXX')) <> 'ROP COMPOSITE'",0.0,1.0
b9dfd2f4-92fa-4f81-a5b1-17de880470f9_source_publishing_division_filter,b9dfd2f4-92fa-4f81-a5b1-17de880470f9,35,metric,Contra Report,finance|advertising|sales,,,,,,,,,,,,1,,Source Publishing Division Exclusion Filter is a filter metric using conditional calculation. measuring Excludes revenue transactions from 'MEDIUM RARE CONTENT AGENCY' publishing division.. from the Contra Report dashboard.,Excludes revenue transactions from 'MEDIUM RARE CONTENT AGENCY' publishing division.,Hardcoded division name and default 'XXX'.,individual_metric,source_publishing_division_filter,Source Publishing Division Exclusion Filter,filter,conditional,False,False,medium,other,Excludes revenue transactions from 'MEDIUM RARE CONTENT AGENCY' publishing division.,"UPPER(IFNULL(source_publishing_division, 'XXX')) <> 'MEDIUM RARE CONTENT AGENCY'",0.0,1.0
b9dfd2f4-92fa-4f81-a5b1-17de880470f9_publication_name_filter,b9dfd2f4-92fa-4f81-a5b1-17de880470f9,35,metric,Contra Report,finance|advertising|sales,,,,,,,,,,,,1,,"Publication Name Exclusion Filter is a filter metric using conditional calculation. measuring Complex filter for publication names, generally excluding those starting with 'SUDDENLY%' unless specific account numbers or adtype are present.. from the Contra Report dashboard.","Complex filter for publication names, generally excluding those starting with 'SUDDENLY%' unless specific account numbers or adtype are present.","Hardcoded publication name pattern, account numbers, adtype, and default 'XXX'. This logic is complex and prone to errors if not well-documented and governed.",individual_metric,publication_name_filter,Publication Name Exclusion Filter,filter,conditional,False,False,medium,other,"Complex filter for publication names, generally excluding those starting with 'SUDDENLY%' unless specific account numbers or adtype are present.","(UPPER(IFNULL(publication_name, 'XXX')) NOT LIKE 'SUDDENLY%' OR (UPPER(publication_name) LIKE 'SUDDENLY%' AND (account_number IN ('17114', '29172', '52809') OR adtype_name = '-')))",0.0,1.0
6f1c8731-02da-464f-b146-bf2947860735_dashboard,6f1c8731-02da-464f-b146-bf2947860735,36,dashboard_summary,Programmatic Sales_NQ Data,advertising,8.0,8.0,monthly,aggregate,ncau-data-newsquery-prd.prstn_advertising.programmatic_fin_month,Data filtered up to 2025-06-26 and specific to FY2025-Q4,4.0,1.0,4.0,1.0,8.0,8,2.0,Programmatic Sales_NQ Data is a advertising dashboard. containing 4 metrics. including 1 key performance indicators. with high analytical complexity. drawing from 1 data sources.,Contains 4 metrics. 1 are key performance indicators. primarily focused on other metrics.,Has 8 governance issues. 7 hardcoded variable issues. 1 hardcoded date issues.,dashboard_summary,,,,,,,,,,,,
6f1c8731-02da-464f-b146-bf2947860735_total_gross_revenue,6f1c8731-02da-464f-b146-bf2947860735,36,metric,Programmatic Sales_NQ Data,advertising,,,,,,,,,,,,1,,Total Gross Revenue is a measure metric using sum calculation. classified as a key performance indicator. measuring Sum of gross revenue from programmatic advertising sales.. from the Programmatic Sales_NQ Data dashboard.,Sum of gross revenue from programmatic advertising sales.,lookup values should use reference table,individual_metric,total_gross_revenue,Total Gross Revenue,measure,sum,True,True,high,revenue,Sum of gross revenue from programmatic advertising sales.,SUM(t0.RevenueGross),0.0,1.0
6f1c8731-02da-464f-b146-bf2947860735_advertiser_name,6f1c8731-02da-464f-b146-bf2947860735,36,metric,Programmatic Sales_NQ Data,advertising,,,,,,,,,,,,0,,Advertiser Name is a dimension metric using string_function calculation. measuring The name of the advertiser associated with the programmatic sales data.. from the Programmatic Sales_NQ Data dashboard.,The name of the advertiser associated with the programmatic sales data.,,individual_metric,advertiser_name,Advertiser Name,dimension,string_function,False,True,medium,other,The name of the advertiser associated with the programmatic sales data.,t0.Advertiser,0.0,1.0
6f1c8731-02da-464f-b146-bf2947860735_financial_period_fy_q,6f1c8731-02da-464f-b146-bf2947860735,36,metric,Programmatic Sales_NQ Data,advertising,,,,,,,,,,,,1,,"Financial Period (FY-Q) is a dimension metric using string_function calculation. measuring A concatenated string representing the Financial Year and Financial Quarter (e.g., 'FY2025 - Q4').. from the Programmatic Sales_NQ Data dashboard.","A concatenated string representing the Financial Year and Financial Quarter (e.g., 'FY2025 - Q4').",should be parameterised or derived dynamically,individual_metric,financial_period_fy_q,Financial Period (FY-Q),dimension,string_function,False,True,medium,other,"A concatenated string representing the Financial Year and Financial Quarter (e.g., 'FY2025 - Q4').","CONCAT('FY',SAFE_CAST(t0.FinancialYear AS STRING),' - ',SAFE_CAST(t0.FinancialQuarter AS STRING))",0.0,1.0
6f1c8731-02da-464f-b146-bf2947860735_fiscal_month_start_date,6f1c8731-02da-464f-b146-bf2947860735,36,metric,Programmatic Sales_NQ Data,advertising,,,,,,,,,,,,3,,"Fiscal Month Start Date is a dimension metric using date_function calculation. measuring The calculated start date of the fiscal month, derived by adjusting the calendar month based on a specific fiscal year definition and then truncating to the month.. from the Programmatic Sales_NQ Data dashboard.","The calculated start date of the fiscal month, derived by adjusting the calendar month based on a specific fiscal year definition and then truncating to the month.","hardcoded reference date should be dynamic, fiscal month mapping should be in a lookup table, lookup values should use reference table",individual_metric,fiscal_month_start_date,Fiscal Month Start Date,dimension,date_function,False,True,medium,other,"The calculated start date of the fiscal month, derived by adjusting the calendar month based on a specific fiscal year definition and then truncating to the month.","DATETIME_TRUNC(DATE(t0.FinancialYear, CASE WHEN (t0.FinancialMonthNumber = 1) THEN 7 WHEN (t0.FinancialMonthNumber = 2) THEN 8 WHEN (t0.FinancialMonthNumber = 3) THEN 9 WHEN (t0.FinancialMonthNumber = 4) THEN 10 WHEN (t0.FinancialMonthNumber = 5) THEN 11 WHEN (t0.FinancialMonthNumber = 6) THEN 12 WHEN (t0.FinancialMonthNumber = 7) THEN 1 WHEN (t0.FinancialMonthNumber = 8) THEN 2 WHEN (t0.FinancialMonthNumber = 9) THEN 3 WHEN (t0.FinancialMonthNumber = 10) THEN 4 WHEN (t0.FinancialMonthNumber = 11) THEN 5 WHEN (t0.FinancialMonthNumber = 12) THEN 6 ELSE NULL END, 1), MONTH)",0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_dashboard,e9d8a216-4950-4d30-b344-5011776edbdf,37,dashboard_summary,Adex Report,advertising,8.0,6.0,monthly,aggregate,`ncau-data-newsquery-prd`.sbx_dcp.adex_datasource,2022-08-01 to 2024-06-01,12.0,2.0,12.0,2.0,14.0,5,4.0,Adex Report is a advertising dashboard. containing 12 metrics. including 2 key performance indicators. with high analytical complexity. drawing from 1 data sources.,Contains 12 metrics. 2 are key performance indicators. primarily focused on other metrics.,Has 5 governance issues. 3 hardcoded variable issues. 2 hardcoded date issues.,dashboard_summary,,,,,,,,,,,,
e9d8a216-4950-4d30-b344-5011776edbdf_date,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,"Date is a dimension metric using direct_column calculation. measuring The reporting date, typically the first day of the month, representing the period for which spend data is recorded.. from the Adex Report dashboard.","The reporting date, typically the first day of the month, representing the period for which spend data is recorded.",,individual_metric,date,Date,dimension,direct_column,False,True,high,other,"The reporting date, typically the first day of the month, representing the period for which spend data is recorded.",t0.date,0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_major_category,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,"Major Category is a dimension metric using direct_column calculation. measuring The high-level category of the advertiser, e.g., 'Retail'.. from the Adex Report dashboard.","The high-level category of the advertiser, e.g., 'Retail'.",,individual_metric,major_category,Major Category,dimension,direct_column,False,True,medium,other,"The high-level category of the advertiser, e.g., 'Retail'.",t0.Major_Category,0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_media_network,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,"Media Network is a dimension metric using direct_column calculation. measuring The specific media network where the advertising spend occurred, e.g., 'NEWS CORP'.. from the Adex Report dashboard.","The specific media network where the advertising spend occurred, e.g., 'NEWS CORP'.",,individual_metric,media_network,Media Network,dimension,direct_column,False,True,medium,other,"The specific media network where the advertising spend occurred, e.g., 'NEWS CORP'.",t0.Media_Network,0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_media_group,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,Media Group is a dimension metric using direct_column calculation. measuring The broader group to which a media network belongs.. from the Adex Report dashboard.,The broader group to which a media network belongs.,,individual_metric,media_group,Media Group,dimension,direct_column,False,True,medium,other,The broader group to which a media network belongs.,t0.Media_Group,0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_media_type,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,"Media Type is a dimension metric using direct_column calculation. measuring The type of media used for advertising, e.g., 'Digital', 'Print'.. from the Adex Report dashboard.","The type of media used for advertising, e.g., 'Digital', 'Print'.",,individual_metric,media_type,Media Type,dimension,direct_column,False,True,medium,other,"The type of media used for advertising, e.g., 'Digital', 'Print'.",t0.Media_Type,0.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_is_previous_year_period,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,Is Previous Year Period is a dimension metric using conditional calculation. measuring A boolean flag indicating if the record's date falls within the defined previous year period (2022-08-01 to 2023-06-01). This is derived from the hardcoded date logic in the original queries.. from the Adex Report dashboard.,A boolean flag indicating if the record's date falls within the defined previous year period (2022-08-01 to 2023-06-01). This is derived from the hardcoded date logic in the original queries.,Date range is hardcoded and should be parameterized.,individual_metric,is_previous_year_period,Is Previous Year Period,dimension,conditional,False,True,low,other,A boolean flag indicating if the record's date falls within the defined previous year period (2022-08-01 to 2023-06-01). This is derived from the hardcoded date logic in the original queries.,"SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2022-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2023-06-01')",1.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_spend_current_period,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,Spend (Current Period) is a measure metric using sum calculation. classified as a key performance indicator. measuring Total advertising spend within the defined current period (2023-08-01 to 2024-06-01).. from the Adex Report dashboard.,Total advertising spend within the defined current period (2023-08-01 to 2024-06-01).,Date range is hardcoded and should be parameterized.,individual_metric,spend_current_period,Spend (Current Period),measure,sum,True,True,high,revenue,Total advertising spend within the defined current period (2023-08-01 to 2024-06-01).,"SUM(CASE WHEN SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2023-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2024-06-01') THEN Spend ELSE 0 END)",2.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_spend_previous_year,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,Spend (Previous Year) is a measure metric using sum calculation. classified as a key performance indicator. measuring Total advertising spend within the defined previous year period (2022-08-01 to 2023-06-01).. from the Adex Report dashboard.,Total advertising spend within the defined previous year period (2022-08-01 to 2023-06-01).,Date range is hardcoded and should be parameterized.,individual_metric,spend_previous_year,Spend (Previous Year),measure,sum,True,True,high,revenue,Total advertising spend within the defined previous year period (2022-08-01 to 2023-06-01).,"SUM(CASE WHEN SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2022-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2023-06-01') THEN Spend ELSE 0 END)",2.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_spend_current_period_newscorp,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,"Spend (Current Period, NEWS CORP) is a measure metric using sum calculation. measuring Total advertising spend for 'NEWS CORP' media network within the current period (2023-08-01 to 2024-06-01).. from the Adex Report dashboard.",Total advertising spend for 'NEWS CORP' media network within the current period (2023-08-01 to 2024-06-01).,Date range and 'NEWS CORP' filter are hardcoded.,individual_metric,spend_current_period_newscorp,"Spend (Current Period, NEWS CORP)",measure,sum,False,True,medium,revenue,Total advertising spend for 'NEWS CORP' media network within the current period (2023-08-01 to 2024-06-01).,"SUM(CASE WHEN SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2023-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2024-06-01') AND Media_Network = 'NEWS CORP' THEN Spend ELSE 0 END)",3.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_spend_previous_year_newscorp,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,"Spend (Previous Year, NEWS CORP) is a measure metric using sum calculation. measuring Total advertising spend for 'NEWS CORP' media network within the previous year period (2022-08-01 to 2023-06-01).. from the Adex Report dashboard.",Total advertising spend for 'NEWS CORP' media network within the previous year period (2022-08-01 to 2023-06-01).,Date range and 'NEWS CORP' filter are hardcoded.,individual_metric,spend_previous_year_newscorp,"Spend (Previous Year, NEWS CORP)",measure,sum,False,True,medium,revenue,Total advertising spend for 'NEWS CORP' media network within the previous year period (2022-08-01 to 2023-06-01).,"SUM(CASE WHEN SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2022-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2023-06-01') AND Media_Network = 'NEWS CORP' THEN Spend ELSE 0 END)",3.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_spend_previous_year_retail,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,1,,"Spend (Previous Year, Retail) is a measure metric using sum calculation. measuring Total advertising spend for 'Retail' major category within the previous year period (2022-08-01 to 2023-06-01).. from the Adex Report dashboard.",Total advertising spend for 'Retail' major category within the previous year period (2022-08-01 to 2023-06-01).,Date range and 'Retail' filter are hardcoded.,individual_metric,spend_previous_year_retail,"Spend (Previous Year, Retail)",measure,sum,False,True,medium,revenue,Total advertising spend for 'Retail' major category within the previous year period (2022-08-01 to 2023-06-01).,"SUM(CASE WHEN SAFE_CAST(date AS DATETIME) >= PARSE_DATETIME('%Y-%m-%d', '2022-08-01') AND SAFE_CAST(date AS DATETIME) <= PARSE_DATETIME('%Y-%m-%d', '2023-06-01') AND Major_Category = 'Retail' THEN Spend ELSE 0 END)",3.0,1.0
e9d8a216-4950-4d30-b344-5011776edbdf_base_spend_amount,e9d8a216-4950-4d30-b344-5011776edbdf,37,metric,Adex Report,advertising,,,,,,,,,,,,0,,"Base Spend Amount is a measure metric using sum calculation. measuring The raw advertising spend amount for the given date, major category, media network, media group, and media type combination. This is the foundational spend value from which other metrics are derived.. from the Adex Report dashboard.","The raw advertising spend amount for the given date, major category, media network, media group, and media type combination. This is the foundational spend value from which other metrics are derived.",,individual_metric,base_spend_amount,Base Spend Amount,measure,sum,False,True,high,revenue,"The raw advertising spend amount for the given date, major category, media network, media group, and media type combination. This is the foundational spend value from which other metrics are derived.",SUM(Spend),1.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_dashboard,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,dashboard_summary,Digi Subsifying,finance,8.0,3.0,weekly,transactional,ncau-data-newsquery-prd.asl_finance_derived.digital_subscriptions,"Fiscal Year 2025, with calculations relative to 2024-07-03",37.0,28.0,36.0,3.0,114.0,5,6.0,Digi Subsifying is a finance dashboard. containing 37 metrics. including 28 key performance indicators. with high analytical complexity. drawing from 1 data sources.,Contains 37 metrics. 28 are key performance indicators. primarily focused on volume metrics.,Has 5 governance issues. 3 hardcoded date issues. 2 hardcoded variable issues.,dashboard_summary,,,,,,,,,,,,
d05b3d29-4437-4ee5-987a-e0109eb9590e_masthead_group,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,1,,"Masthead Group is a dimension metric using case_when calculation. measuring Categorization of publications/mastheads into broader groups like 'The Australian', 'Metros', 'Regionals', 'Deep Niche Publications', 'Others', and 'Discontinued'.. from the Digi Subsifying dashboard.","Categorization of publications/mastheads into broader groups like 'The Australian', 'Metros', 'Regionals', 'Deep Niche Publications', 'Others', and 'Discontinued'.",lookup values should use reference table,individual_metric,masthead_group,Masthead Group,dimension,case_when,False,True,high,other,"Categorization of publications/mastheads into broader groups like 'The Australian', 'Metros', 'Regionals', 'Deep Niche Publications', 'Others', and 'Discontinued'.","CASE WHEN (gl_publication_code = 'The Australian') THEN 'The Australian' WHEN (masthead_code IN ('CM', 'DT', 'HS', 'AA') OR gl_publication_code IN ('Courier Mail', 'Daily Telegraph', 'Herald Sun', 'The Advertiser')) THEN 'Metros' WHEN (masthead_code IN ('CP', 'GA', 'GC', 'NT', 'TM', 'TC', 'TB') OR gl_publication_code IN ('Cairns Post', 'Geelong', 'Gold Coast', 'NT News', 'The Mercury', 'Toowoomba', 'Townsville')) THEN 'Regionals' WHEN (gl_publication_code = 'Weekly Times') THEN 'Others' WHEN (masthead_code IN ('SC', 'CS', 'TS', 'AP', 'RN', 'PU', 'BG', 'OZ', 'NW') OR gl_publication_code IN ('Supercoach Plus', 'Code', 'Taste Online', 'Apple Podcast: Crime X', 'Racenet', 'Punters', 'Others', 'The Oz', 'news.com.au', 'Brain Games')) THEN 'Deep Niche Publications' ELSE 'Discontinued' END",0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_recognition_type,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Recognition Type is a dimension metric using case_when calculation. measuring Classifies subscriptions as 'Print Recognition' or 'Digital Recognition' based on delivery medium and email flag. The dashboard focuses on 'Digital Recognition'.. from the Digi Subsifying dashboard.,Classifies subscriptions as 'Print Recognition' or 'Digital Recognition' based on delivery medium and email flag. The dashboard focuses on 'Digital Recognition'.,,individual_metric,recognition_type,Recognition Type,dimension,case_when,False,True,high,other,Classifies subscriptions as 'Print Recognition' or 'Digital Recognition' based on delivery medium and email flag. The dashboard focuses on 'Digital Recognition'.,CASE WHEN (delivery_medium_type = 'Print') THEN 'Print Recognition' WHEN (subscriber_has_email_flag = 'N') THEN 'Print Recognition' ELSE 'Digital Recognition' END,0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_is_digital_platform_subscription,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,1,,"Is Digital Platform Subscription is a dimension metric using conditional calculation. measuring A boolean flag indicating if a subscription originates from specific digital billing systems or rate plan groups (e.g., Apple, Google, SWG).. from the Digi Subsifying dashboard.","A boolean flag indicating if a subscription originates from specific digital billing systems or rate plan groups (e.g., Apple, Google, SWG).",lookup values should use reference table,individual_metric,is_digital_platform_subscription,Is Digital Platform Subscription,dimension,conditional,False,True,high,other,"A boolean flag indicating if a subscription originates from specific digital billing systems or rate plan groups (e.g., Apple, Google, SWG).","(dw_billing_system_code IN ('APLP', 'APLS', 'GPLA', 'SWG') OR (table_union_source = 'budgetforecast' AND rate_plan_group_name IN ('Apple Podcasts', 'Google Play', 'Subscribe with Google (SWG)', 'Apple Store')))",0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_budget_adds_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Budget Adds Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of new subscriptions added according to the budget plan.. from the Digi Subsifying dashboard.,The total quantity of new subscriptions added according to the budget plan.,,individual_metric,total_budget_adds_qty,Total Budget Adds Quantity,measure,sum,True,True,high,acquisition,The total quantity of new subscriptions added according to the budget plan.,SUM(BudgetAddsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_budget_cancels_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Budget Cancels Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of subscriptions cancelled according to the budget plan.. from the Digi Subsifying dashboard.,The total quantity of subscriptions cancelled according to the budget plan.,,individual_metric,total_budget_cancels_qty,Total Budget Cancels Quantity,measure,sum,True,True,high,retention,The total quantity of subscriptions cancelled according to the budget plan.,SUM(BudgetCancelsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_budget_closing_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Budget Closing Base is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of subscribers at the end of a period, as per the budget.. from the Digi Subsifying dashboard.","The total number of subscribers at the end of a period, as per the budget.",,individual_metric,total_budget_closing_base,Total Budget Closing Base,measure,sum,True,True,high,volume,"The total number of subscribers at the end of a period, as per the budget.",SUM(BudgetClosingBase),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_budget_earned_amount,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Budget Earned Amount is a measure metric using sum calculation. classified as a key performance indicator. measuring The total revenue earned from subscriptions, as per the budget.. from the Digi Subsifying dashboard.","The total revenue earned from subscriptions, as per the budget.",,individual_metric,total_budget_earned_amount,Total Budget Earned Amount,measure,sum,True,True,high,revenue,"The total revenue earned from subscriptions, as per the budget.",SUM(BudgetEarnedAmount),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_closing_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Closing Base is a measure metric using sum calculation. classified as a key performance indicator. measuring The actual total number of subscribers at the end of a period.. from the Digi Subsifying dashboard.,The actual total number of subscribers at the end of a period.,,individual_metric,total_closing_base,Total Closing Base,measure,sum,True,True,high,volume,The actual total number of subscribers at the end of a period.,SUM(ClosingBase),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_earned_amount,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Earned Amount is a measure metric using sum calculation. classified as a key performance indicator. measuring The actual total revenue earned from subscriptions.. from the Digi Subsifying dashboard.,The actual total revenue earned from subscriptions.,,individual_metric,total_earned_amount,Total Earned Amount,measure,sum,True,True,high,revenue,The actual total revenue earned from subscriptions.,SUM(EarnedAmount),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_adds_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Forecast Adds Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of new subscriptions added according to the forecast.. from the Digi Subsifying dashboard.,The total quantity of new subscriptions added according to the forecast.,,individual_metric,total_forecast_adds_qty,Total Forecast Adds Quantity,measure,sum,True,True,high,acquisition,The total quantity of new subscriptions added according to the forecast.,SUM(ForecastAddsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_budget_earned_amount,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Forecast Budget Earned Amount is a measure metric using sum calculation. classified as a key performance indicator. measuring The total revenue earned from subscriptions, as per the forecast budget.. from the Digi Subsifying dashboard.","The total revenue earned from subscriptions, as per the forecast budget.",,individual_metric,total_forecast_budget_earned_amount,Total Forecast Budget Earned Amount,measure,sum,True,True,high,revenue,"The total revenue earned from subscriptions, as per the forecast budget.",SUM(ForecastBudgetEarnedAmount),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_cancels_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Forecast Cancels Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of subscriptions cancelled according to the forecast.. from the Digi Subsifying dashboard.,The total quantity of subscriptions cancelled according to the forecast.,,individual_metric,total_forecast_cancels_qty,Total Forecast Cancels Quantity,measure,sum,True,True,high,retention,The total quantity of subscriptions cancelled according to the forecast.,SUM(ForecastCancelsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_closing_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Forecast Closing Base is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of subscribers at the end of a period, as per the forecast.. from the Digi Subsifying dashboard.","The total number of subscribers at the end of a period, as per the forecast.",,individual_metric,total_forecast_closing_base,Total Forecast Closing Base,measure,sum,True,True,high,volume,"The total number of subscribers at the end of a period, as per the forecast.",SUM(ForecastClosingBase),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_net_adds_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Forecast Net Adds Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total net new subscriptions (adds minus cancels) according to the forecast.. from the Digi Subsifying dashboard.,The total net new subscriptions (adds minus cancels) according to the forecast.,,individual_metric,total_forecast_net_adds_qty,Total Forecast Net Adds Quantity,measure,sum,True,True,high,growth,The total net new subscriptions (adds minus cancels) according to the forecast.,SUM(ForecastNetAddsQty),0.0,1.0
